run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
9,516191,3529,3529,NEW_ORDER,0,0,0
9,518528,7580,7580,NEW_ORDER,0,0,0
9,521138,6457,6457,NEW_ORDER,0,0,0
9,521798,5607,5607,NEW_ORDER,0,0,0
9,522317,519,519,STOCK_LEVEL,0,0,0
9,522388,71,71,PAYMENT,0,0,0
9,523097,709,709,STOCK_LEVEL,0,0,0
9,523132,35,35,PAYMENT,0,0,0
9,523199,67,67,PAYMENT,0,0,0
9,524838,3700,3700,NEW_ORDER,0,0,0
9,525542,704,704,ORDER_STATUS,0,0,0
9,526473,7945,7945,NEW_ORDER,0,0,0
9,528126,4926,4926,NEW_ORDER,0,0,0
9,528168,42,42,PAYMENT,0,0,0
9,531006,5464,5464,NEW_ORDER,0,0,0
9,531590,583,583,STOCK_LEVEL,0,0,0
9,534551,6382,6382,NEW_ORDER,0,0,0
9,535158,8685,8685,NEW_ORDER,0,0,0
9,540347,5796,5796,NEW_ORDER,0,0,0
9,540647,9056,9056,NEW_ORDER,0,0,0
9,540680,33,33,PAYMENT,0,0,0
9,540713,32,32,PAYMENT,0,0,0
9,544013,8854,8854,NEW_ORDER,0,0,0
9,544051,38,38,PAYMENT,0,0,0
9,544084,32,32,PAYMENT,0,0,0
9,545031,4317,4317,NEW_ORDER,0,0,0
9,545100,69,69,PAYMENT,0,0,0
9,545184,84,84,PAYMENT,0,0,0
9,545255,71,71,PAYMENT,0,0,0
9,545309,53,53,PAYMENT,0,0,0
9,545910,601,601,ORDER_STATUS,0,0,0
9,545982,72,72,PAYMENT,0,0,0
9,546112,129,129,PAYMENT,0,0,0
9,546216,104,104,PAYMENT,0,0,0
9,546262,46,46,PAYMENT,0,0,0
9,549061,4976,4976,NEW_ORDER,0,0,0
9,549755,694,694,STOCK_LEVEL,0,0,0
9,551987,11640,11640,NEW_ORDER,0,0,0
9,555207,8944,8944,NEW_ORDER,0,0,0
9,555243,36,36,PAYMENT,0,0,0
9,555288,45,45,PAYMENT,0,0,0
9,558327,8572,8572,NEW_ORDER,0,0,0
9,558367,40,40,PAYMENT,0,0,0
9,558426,59,59,PAYMENT,0,0,0
9,559449,7462,7462,NEW_ORDER,0,0,0
9,559491,1064,1064,PAYMENT,0,0,0
9,559519,27,27,PAYMENT,0,0,0
9,559519,0,0,DELIVERY,0,0,0
9,562958,7670,7670,NEW_ORDER,0,0,0
9,564607,5157,5157,NEW_ORDER,0,0,0
9,564710,103,103,PAYMENT,0,0,0
9,564760,50,50,PAYMENT,0,0,0
9,568655,5697,5697,NEW_ORDER,0,0,0
9,570960,11441,11441,DELIVERY_BG,0,0,0
9,574484,9724,9724,NEW_ORDER,0,0,0
9,574484,0,0,DELIVERY,0,0,0
9,576277,7622,7622,NEW_ORDER,0,0,0
9,576321,44,44,PAYMENT,0,0,0
9,581372,5050,5050,NEW_ORDER,0,0,0
9,581411,38,38,PAYMENT,0,0,0
9,581731,10771,10771,NEW_ORDER,0,0,0
9,582357,626,626,ORDER_STATUS,0,0,0
9,584976,10492,10492,DELIVERY_BG,0,0,0
9,589354,6996,6996,NEW_ORDER,0,0,0
9,589537,8126,8126,NEW_ORDER,0,0,0
9,589537,0,0,DELIVERY,0,0,0
9,593215,8239,8239,NEW_ORDER,0,0,0
9,593604,4249,4249,NEW_ORDER,0,0,0
9,593644,40,40,PAYMENT,0,0,0
9,593862,646,646,ORDER_STATUS,0,0,0
9,593904,42,42,PAYMENT,0,0,0
9,593964,60,60,PAYMENT,0,0,0
9,594009,45,45,PAYMENT,0,0,0
9,594050,41,41,PAYMENT,0,0,0
9,594747,696,696,STOCK_LEVEL,0,0,0
9,594787,40,40,PAYMENT,0,0,0
9,598508,4864,4864,NEW_ORDER,0,0,0
9,598508,0,0,DELIVERY,0,0,0
9,599426,9889,9889,DELIVERY_BG,0,0,0
9,599490,63,63,PAYMENT,0,0,0
9,600047,557,557,ORDER_STATUS,0,0,0
9,601513,6725,6725,NEW_ORDER,0,0,0
9,606577,8069,8069,DELIVERY_BG,0,0,0
